Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22983308,2023-01-05 07:47:50,2023-01-05 07:44:38,74233477,22399169166,74233477,301,7379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983308/SRR22983308.lite.1,SRX18939678,arc000248,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364901,SAMN32552925,simple,9606,Homo sapiens,arc000248,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,D32A908FF15A69275D28053ADEEBC567,7CA1026946B091A6F11AD4326224814A
SRR22983306,2023-01-05 08:23:57,2023-01-05 08:17:17,137142490,41388421218,137142490,301,13394,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983306/SRR22983306.lite.1,SRX18939680,arc000250,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364903,SAMN32552927,simple,9606,Homo sapiens,arc000250,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,92D9E05AF38EAB23241FCC1E9E54EB59,2453524783586E97D7E22450E6947593
SRR22983283,2023-01-05 07:46:05,2023-01-05 07:38:17,62289994,18800040604,62289994,301,5829,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983283/SRR22983283.lite.1,SRX18939703,arc000465,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364926,SAMN32553142,simple,9606,Homo sapiens,arc000465,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,CFB460E09A0A5A45ED8865692A7A35A8,F02C756E7B029E5483EB0C2EE8C0A82D
SRR22983276,2023-01-05 08:14:39,2023-01-05 08:03:56,96378408,29088475570,96378408,301,9147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983276/SRR22983276.lite.1,SRX18939710,arc000471,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364933,SAMN32553148,simple,9606,Homo sapiens,arc000471,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,091C930B1ED4EDA1E7B74D668192BEA5,AE927A4217C6531F791D682B34BEF04E
SRR22983273,2023-01-05 10:04:00,2023-01-05 08:34:13,186526649,56301112734,186526649,301,17475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983273/SRR22983273.lite.1,SRX18939713,arc000474,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364936,SAMN32553151,simple,9606,Homo sapiens,arc000474,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,8A9600D5B92581A7880B0E7B48F85BF3,0BB6D7465108CD9E68877F4413D5599F
SRR22983270,2023-01-05 07:56:42,2023-01-05 07:51:12,95321529,28760752430,95321529,301,9374,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983270/SRR22983270.lite.1,SRX18939716,arc000477,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364939,SAMN32553154,simple,9606,Homo sapiens,arc000477,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,C250DBC812F8BC9008E18DDB0CE843B5,785560CDEAE9773F813CB312D9DEEFAD
SRR22983263,2023-01-05 07:53:39,2023-01-05 07:49:09,99898671,30151090244,99898671,301,9901,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983263/SRR22983263.lite.1,SRX18939723,arc000483,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364947,SAMN32553160,simple,9606,Homo sapiens,arc000483,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,A94BF11BA8A664595B077B5FE284FAA7,35C25EF0E1B0C565A9D67DB5F3E3DA74
SRR22983252,2023-01-05 10:50:08,2023-01-05 09:54:43,238987580,72144836668,238987580,301,22283,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983252/SRR22983252.lite.1,SRX18939734,arc000655,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364957,SAMN32553332,simple,9606,Homo sapiens,arc000655,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,A10BDBB0092BE3329C04A4C6A2788CFC,E313DAEC52B86A7DF090C39ABE987F68
SRR22983251,2023-01-05 08:57:08,2023-01-05 08:24:35,136294819,41104849978,136294819,301,12493,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983251/SRR22983251.lite.1,SRX18939735,arc000656,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364958,SAMN32553333,simple,9606,Homo sapiens,arc000656,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,64CBEDAB98FB9212E05AB23BF84CC4BF,AC8666AE66B8EE2007DDCA1CB6C9512E
SRR22983244,2023-01-05 08:14:39,2023-01-05 08:02:19,113027302,34124366694,113027302,301,10264,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983244/SRR22983244.lite.1,SRX18939742,arc000662,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364965,SAMN32553339,simple,9606,Homo sapiens,arc000662,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,1E7ECF60BF81C92A47AF125F51E4D80F,E6BC7D6AFFF6D584F54B05E9D48A2EB8
SRR22983241,2023-01-05 07:40:38,2023-01-05 07:30:07,55961730,16887493378,55961730,301,5093,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983241/SRR22983241.lite.1,SRX18939745,arc000665,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364968,SAMN32553342,simple,9606,Homo sapiens,arc000665,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,FC245B84CC3147EFEE0A371BF4CB7084,97CD4DA5D9B836ACC8D3F5596D911D9F
SRR22983240,2023-01-05 07:47:51,2023-01-05 07:44:46,55130425,16639382792,55130425,301,5061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983240/SRR22983240.lite.1,SRX18939746,arc000666,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364969,SAMN32553343,simple,9606,Homo sapiens,arc000666,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,EB9D112C6C5A2CAE8CB861052B6F80A4,0495D9B8611F74E97AD7F80A8D7ADC16
SRR22983229,2023-01-05 11:02:21,2023-01-05 10:34:58,339256333,102430412060,339256333,301,29831,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983229/SRR22983229.lite.1,SRX18939757,arc000676,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364980,SAMN32553353,simple,9606,Homo sapiens,arc000676,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,84C1FF1D89E42F2576B4046AC254FB5D,14148BB8DDF1EF540C73C58DDDCD7B9E
SRR22983890,2023-01-05 08:21:57,2023-01-05 08:08:34,205408247,62019983276,205408247,301,18264,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983890/SRR22983890.lite.1,SRX18939768,arc000076,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364991,SAMN32552753,simple,9606,Homo sapiens,arc000076,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,2D2EC7B318CC96C4C3498089C506061A,9B82B7AD9353FABE9833BB243B1F1DC7
SRR22983226,2023-01-05 07:46:05,2023-01-05 07:41:14,79632476,24041998950,79632476,301,7544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983226/SRR22983226.lite.1,SRX18939760,arc000679,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364983,SAMN32553356,simple,9606,Homo sapiens,arc000679,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,6D883FCF17D052EAA054055F9B4B84D0,22701ECE94820DB40C418EDAFFCA5378
SRR22983888,2023-01-05 07:40:38,2023-01-05 07:37:06,29162352,8797257332,29162352,301,2787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983888/SRR22983888.lite.1,SRX18939770,arc000752,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364993,SAMN32553429,simple,9606,Homo sapiens,arc000752,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,17B470536C66A8297BE16BBB9E0AE338,9549A1BA947E46B5272AAF863C2F71AF
SRR22983886,2023-01-05 07:40:38,2023-01-05 07:37:35,47537305,14348260938,47537305,301,4640,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983886/SRR22983886.lite.1,SRX18939772,arc000754,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364995,SAMN32553431,simple,9606,Homo sapiens,arc000754,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,5666DBB205721C1F30BA893136410BA4,A81CD81A81443DC285335F63F7A97536
SRR22983882,2023-01-05 07:46:15,2023-01-05 07:43:32,45889374,13827011314,45889374,301,4556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983882/SRR22983882.lite.1,SRX18939776,arc000758,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16364999,SAMN32553435,simple,9606,Homo sapiens,arc000758,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,9283634DD9E6D130A3A16C3A348A7323,1BE909AB487763FF70433617FA7EC2AD
SRR22983862,2023-01-05 08:12:32,2023-01-05 07:58:18,102553739,30962331510,102553739,301,9433,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983862/SRR22983862.lite.1,SRX18939796,arc000088,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365019,SAMN32552765,simple,9606,Homo sapiens,arc000088,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,1225E9BE5FB8F1CC5A1038A6858CC693,9C0B3D535BFC1EF7050D16E0A0F7D1F0
SRR22983861,2023-01-05 08:19:00,2023-01-05 08:07:38,141178527,42624076564,141178527,301,13097,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983861/SRR22983861.lite.1,SRX18939797,arc000089,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365020,SAMN32552766,simple,9606,Homo sapiens,arc000089,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,528AE2FC4B30B26B1171E80ABE78914F,3C2E146E4E3278A7195B7BADA648D0BE
SRR22983853,2023-01-05 07:51:14,2023-01-05 07:44:59,68274935,20610905314,68274935,301,6310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983853/SRR22983853.lite.1,SRX18939805,arc000168,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365028,SAMN32552845,simple,9606,Homo sapiens,arc000168,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,C8D67028D388EBE14C617812DEBD4E5C,4008C7FCBA30BDDE2F2C97CBB345C4FC
SRR22983848,2023-01-05 10:04:00,2023-01-05 08:33:53,279302638,84329472490,279302638,301,25517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983848/SRR22983848.lite.1,SRX18939810,arc000172,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365034,SAMN32552849,simple,9606,Homo sapiens,arc000172,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,ADBD916CC9EAF244F4977B85B61E9632,2FB744D29E942E5131E4FF6250C526D1
SRR22983819,2023-01-05 07:38:50,2023-01-05 07:27:21,46249149,13874744700,46249149,300,4502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983819/SRR22983819.lite.1,SRX18939839,arc000263,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365062,SAMN32552940,simple,9606,Homo sapiens,arc000263,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,3A5F75F474096E9942898EE635B7789A,2900356E5442A9AB8D4056AB262E4735
SRR22983814,2023-01-05 07:28:18,2023-01-05 07:24:48,48588877,14576663100,48588877,300,4579,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983814/SRR22983814.lite.1,SRX18939844,arc000268,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365067,SAMN32552945,simple,9606,Homo sapiens,arc000268,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,073AC6357731EAC99EDD7DFB0C2BE6F7,4EEF71E2CCDBBC6786DDFC7669B6C03C
SRR22983810,2023-01-05 07:22:06,2023-01-05 07:19:32,19907264,5972179200,19907264,300,1887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983810/SRR22983810.lite.1,SRX18939848,arc000271,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365071,SAMN32552948,simple,9606,Homo sapiens,arc000271,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,E6BEE47D4ABB4D35A81664366F073F5E,670B51E01538B18AE255394D76DD6389
SRR22983809,2023-01-05 07:47:51,2023-01-05 07:42:59,100573294,30171988200,100573294,300,9330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983809/SRR22983809.lite.1,SRX18939849,arc000272,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365072,SAMN32552949,simple,9606,Homo sapiens,arc000272,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,1228943408F7CD3127B2863703D82AD2,0F437445141F67454E34C3B4D3574E31
SRR22983808,2023-01-05 07:22:17,2023-01-05 07:20:18,15266190,4579857000,15266190,300,1453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983808/SRR22983808.lite.1,SRX18939850,arc000273,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365073,SAMN32552950,simple,9606,Homo sapiens,arc000273,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,44EB9DCEDD0AF96CD9D0B035B1B3DA80,CB473F8FC2D5773241729796281775E0
SRR22983806,2023-01-05 08:14:40,2023-01-05 08:05:06,130766292,39229887600,130766292,300,12215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983806/SRR22983806.lite.1,SRX18939852,arc000275,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365075,SAMN32552952,simple,9606,Homo sapiens,arc000275,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,18B83F5BC68DDC801AFF5690ABF71145,3C4E912FEE4E953B9011961EE096A3BA
SRR22983783,2023-01-05 08:14:40,2023-01-05 08:08:04,111890817,33781061326,111890817,301,10343,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983783/SRR22983783.lite.1,SRX18939875,arc000050,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365098,SAMN32552727,simple,9606,Homo sapiens,arc000050,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,767C1FEE4A9A43210E65F93D3B9B449F,188A5C68BE62297F5A8D5791C12C90EF
SRR22983794,2023-01-05 07:26:44,2023-01-05 07:23:28,23676522,7102956600,23676522,300,2279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983794/SRR22983794.lite.1,SRX18939864,arc000286,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365087,SAMN32552963,simple,9606,Homo sapiens,arc000286,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,A212FDEE1AC13BC50484B42944225E72,0B9C03F56BDE6BBCE3C39CCF51C86A15
SRR22983793,2023-01-05 07:27:37,2023-01-05 07:25:26,46387895,13916368500,46387895,300,4519,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983793/SRR22983793.lite.1,SRX18939865,arc000287,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365088,SAMN32552964,simple,9606,Homo sapiens,arc000287,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,7A9DE199D8F35CB20C3F7199BC91C426,41E849EB4C0AC9DB4AA644722EF2C1E1
SRR22983791,2023-01-05 07:40:38,2023-01-05 07:29:55,50710876,15213262800,50710876,300,4835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983791/SRR22983791.lite.1,SRX18939867,arc000289,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365090,SAMN32552966,simple,9606,Homo sapiens,arc000289,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,371601FDF41651E5ECD53090712855CE,B8DE486A9BE60C6BDD7C3D786663DD4F
SRR22983788,2023-01-05 07:46:05,2023-01-05 07:40:34,58513004,17553901200,58513004,300,5518,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983788/SRR22983788.lite.1,SRX18939870,arc000291,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365093,SAMN32552968,simple,9606,Homo sapiens,arc000291,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,AB15C6F55B72FB05CE957BD9C2C82D08,B6ECEBC087FAF794C56448CB75673409
SRR22983781,2023-01-05 08:12:32,2023-01-05 07:58:13,98499273,29730287086,98499273,301,9670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983781/SRR22983781.lite.1,SRX18939877,arc000492,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365100,SAMN32553169,simple,9606,Homo sapiens,arc000492,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,EA4078FB091E2545750C99215B07D4F7,734CA1F1DCA2EB42D51B3FBF294610BF
SRR22983777,2023-01-05 08:32:56,2023-01-05 08:19:55,174762995,52757583622,174762995,301,17129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983777/SRR22983777.lite.1,SRX18939881,arc000496,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365104,SAMN32553173,simple,9606,Homo sapiens,arc000496,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,D3558932094741E79E441A0E0711E785,D6ABCCAB2BF732A3A822278CF999F0FB
SRR22983768,2023-01-05 10:50:08,2023-01-05 10:03:37,258838379,78139829852,258838379,301,24006,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983768/SRR22983768.lite.1,SRX18939890,arc000503,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365113,SAMN32553180,simple,9606,Homo sapiens,arc000503,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,93EED1EC7022EF2AE39DF30B9984B340,21922168C0FDBF8E5A6258B11AD33AC6
SRR22983764,2023-01-05 08:14:40,2023-01-05 08:08:09,59058410,17817284424,59058410,301,5567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983764/SRR22983764.lite.1,SRX18939894,arc000507,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365117,SAMN32553184,simple,9606,Homo sapiens,arc000507,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,5F2985F5CBF0BF2EBB008EC0368856E0,82457C587DA752591DE749F04E7204A1
SRR22983757,2023-01-05 08:14:40,2023-01-05 08:02:52,146358714,44181802520,146358714,301,13856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983757/SRR22983757.lite.1,SRX18939901,arc000513,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365124,SAMN32553190,simple,9606,Homo sapiens,arc000513,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,4780938EB240A332F4DCA2FBAE11A92E,0B411E51D0C514EA9ABA9DC25E5B5356
SRR22983755,2023-01-05 10:50:08,2023-01-05 10:22:42,229107278,69163733094,229107278,301,21627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983755/SRR22983755.lite.1,SRX18939903,arc000515,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365126,SAMN32553192,simple,9606,Homo sapiens,arc000515,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,05393BDA1221EF09BA10378636292ECB,FBD7ACA069812EF2C1AB71B67C5EA114
SRR22983746,2023-01-05 07:26:44,2023-01-05 07:23:44,21813478,6583034904,21813478,301,1964,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983746/SRR22983746.lite.1,SRX18939912,arc000686,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365135,SAMN32553363,simple,9606,Homo sapiens,arc000686,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,62F28E2334EB07EA17143F5E8D6CD385,232B29E95DD5836389056C17952E7222
SRR22983743,2023-01-05 07:40:39,2023-01-05 07:33:32,50739054,15306097014,50739054,301,4670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983743/SRR22983743.lite.1,SRX18939915,arc000689,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365138,SAMN32553366,simple,9606,Homo sapiens,arc000689,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,64B7AB5E933913DC714D76271AD8EF4A,D006483091C892C2F91ED61C4A021DFF
SRR22983740,2023-01-05 08:21:57,2023-01-05 08:14:11,92616203,27956894562,92616203,301,8353,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983740/SRR22983740.lite.1,SRX18939918,arc000691,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365141,SAMN32553368,simple,9606,Homo sapiens,arc000691,,,,,male,,no,,,,,ARCENSUS,SRA1568904,,public,59D0B1C376A3F32513C01D5FBC0D70E1,BDD0F4A02394E7DD0D4E3F89FC217FE3
SRR22983738,2023-01-05 08:23:57,2023-01-05 08:12:10,83643403,25250555632,83643403,301,7514,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR022/22983/SRR22983738/SRR22983738.lite.1,SRX18939920,arc000693,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP415920,PRJNA917836,,917836,SRS16365143,SAMN32553370,simple,9606,Homo sapiens,arc000693,,,,,female,,no,,,,,ARCENSUS,SRA1568904,,public,FBF1C65C2593FCB6456687EC929BFA98,13C7969298117D616BE644EB0B25EFE5
